,code,name,industry,market_cap,roe,growth,turnover,ret_past,ret_future,roe_mean,roe_std,growth_mean,growth_std,turnover_mean,turnover_std,ret_past_mean,ret_past_std
888,002494.SZ,华斯股份,纺织服装,2197696662.6,0.8779,116.7244,54.3866,-14.1566,-0.8769,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
895,002503.SZ,搜于特,纺织服装,8906415540.48,6.7819,-39.1784,44.9477,-18.4136,17.3611,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
954,002563.SZ,森马服饰,纺织服装,30049304901.0,15.9421,48.7476,9.8949,-7.1726,-0.9478,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1000,002612.SZ,朗姿股份,纺织服装,3824000000.0,7.7132,5.8857,33.6943,-6.7317,-4.0421,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1021,002634.SZ,棒杰股份,纺织服装,2862825990.75,2.6359,-79.4791,69.4146,0.6483,-6.9243,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1059,002674.SZ,兴业科技,纺织服装,5090084429.7,4.9606,156.4203,39.1591,17.7498,-13.972,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1070,002687.SZ,乔治白,纺织服装,2498158080.0,10.8275,51.233,82.5014,3.5294,-11.7513,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1117,002740.SZ,爱迪尔,纺织服装,3968493812.98,1.9332,-26.7493,58.0349,15.9151,4.3478,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1136,002761.SZ,多喜爱,纺织服装,4421700000.0,4.0759,56.6255,82.04,9.4132,-14.6667,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1137,002762.SZ,金发拉比,纺织服装,2166633000.0,4.0696,-56.9973,70.9978,-10.7872,-2.7778,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1138,002763.SZ,汇洁股份,纺织服装,3957984000.0,9.2867,-18.3024,37.4279,10.7726,-7.9268,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1149,002776.SZ,柏堡龙,纺织服装,9561820429.04,8.5533,48.034,21.8043,9.9544,-39.5323,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1153,002780.SZ,三夫户外,纺织服装,2935664716.6,0.7895,135.7618,79.0092,28.902,7.2251,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1201,002832.SZ,比音勒芬,纺织服装,8537440120.0,19.0341,62.1642,29.444,5.3244,1.3806,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1233,002867.SZ,周大生,纺织服装,16865556830.0,22.016,36.1505,28.0888,-1.3117,-10.1416,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1239,002875.SZ,安奈儿,纺织服装,2456584029.9,10.0867,21.0788,153.4093,-7.1286,1.9601,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1851,300526.SZ,中潜股份,纺织服装,2261620923.04,4.2361,-47.7449,109.9451,-3.0147,21.6073,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
1900,300577.SZ,开润股份,纺织服装,7734035287.46,30.9106,30.0044,63.4623,5.179,-13.2521,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2206,600107.SH,美尔雅,纺织服装,2739600000.0,1.5357,116.5119,145.4202,-6.3961,-13.6662,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2244,600156.SH,华升股份,纺织服装,2372453141.8,4.34,111.7535,122.3639,-19.2886,-11.0169,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2297,600220.SH,江苏阳光,纺织服装,4922019299.76,6.3796,11.0495,28.6808,-14.0187,-4.3478,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2307,600232.SH,金鹰股份,纺织服装,2341493052.48,2.2071,55.3473,74.9791,-16.2973,-6.2305,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2413,600370.SH,三房巷,纺织服装,3069390285.5,4.1596,2.6581,22.0744,2.6667,-18.9693,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2436,600398.SH,海澜之家,纺织服装,40749595032.76,28.6283,3.8025,7.7678,-7.1648,0.1639,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2437,600400.SH,红豆股份,纺织服装,10209025355.36,4.8626,-65.9942,17.9083,-5.1765,-7.7188,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2457,600439.SH,瑞贝卡,纺织服装,3769511515.2,8.4807,8.3516,41.2189,-10.2426,-5.7057,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2460,600448.SH,华纺股份,纺织服装,3663451031.64,1.4402,205.6959,54.4699,-10.1673,-3.0086,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2518,600527.SH,江南高纤,纺织服装,3607835212.5,3.5988,26.2101,50.8304,-2.7237,-5.7368,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2600,600626.SH,申达股份,纺织服装,6477414001.6,4.2746,-41.5061,52.7707,21.7949,-0.7895,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2603,600630.SH,龙头股份,纺织服装,3628318038.38,2.0795,-70.2488,60.247,-8.7607,-4.3326,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2864,600987.SH,航民股份,纺织服装,8027875114.08,16.8871,11.6029,34.1743,-0.1854,-8.5916,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2957,601339.SH,百隆东方,纺织服装,8070000000.0,5.8339,-10.2959,10.1869,-5.7793,-12.089,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
2973,601566.SH,九牧王,纺织服装,8102383815.0,10.9315,6.974,15.0618,-1.2605,2.2695,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3067,603001.SH,奥康国际,纺织服装,4274446800.0,3.405,-39.5006,9.121,-9.8139,-3.7523,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3109,603055.SH,台华新材,纺织服装,5968840000.0,14.2105,-5.9802,60.6574,-9.1667,-0.5505,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3146,603116.SH,红蜻蜓,纺织服装,4653413250.0,5.5784,-48.3377,10.8614,-8.9347,-4.4025,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3182,603196.SH,日播时尚,纺织服装,2148000000.0,4.0851,-63.3055,123.9788,-7.9218,0.3352,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3203,603238.SH,诺邦股份,纺织服装,2109600000.0,6.9012,24.8847,76.8495,-7.425,-1.5952,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3264,603365.SH,水星家纺,纺织服装,5093397000.0,13.5009,10.7725,89.6051,-1.0363,-5.3403,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3306,603518.SH,锦泓集团,纺织服装,2557974440.67,13.4498,39.8834,25.7292,-16.6765,-5.0147,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3319,603557.SH,起步股份,纺织服装,4856214097.92,12.2573,-7.198,51.665,-2.0096,-20.1172,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3320,603558.SH,健盛集团,纺织服装,4313451775.64,7.2992,56.9828,25.1217,0.1934,-13.0309,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3333,603587.SH,地素时尚,纺织服装,10245550000.0,25.9897,19.5889,123.5124,-5.9971,-4.9322,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3348,603608.SH,天创时尚,纺织服装,3779082982.92,11.6384,31.8315,26.335,-12.4875,-9.3607,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3379,603665.SH,康隆达,纺织服装,2616000000.0,8.6862,15.5937,56.1151,-3.5754,-6.762,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3449,603808.SH,歌力思,纺织服装,5732323840.03,16.581,23.9304,24.5945,-1.1474,-11.9559,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3467,603839.SH,安正时尚,纺织服装,4919289394.04,10.581,2.9054,84.0182,-5.805,-5.4232,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3483,603877.SH,太平鸟,纺织服装,8884431864.0,16.6711,28.1839,29.6615,-8.9655,-6.8836,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
3494,603889.SH,新澳股份,纺织服装,3901082083.88,8.7237,-4.5011,10.7957,-5.0766,-5.8527,9.057222058823532,6.909145748281672,22.57492794117647,55.73125162076722,47.29159852941177,33.98776956791866,-3.680788235294118,9.242772749358139
562,002142.SZ,宁波银行,银行,119276590889.5,16.2158,19.9335,10.4355,7.8154,1.31,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
1177,002807.SZ,江阴银行,银行,11032758432.28,8.719,2.9159,58.2264,-3.1135,-8.4646,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
1207,002839.SZ,张家港行,银行,11730848055.85,9.1789,8.4119,84.5183,-5.8055,-12.6348,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
1295,002936.SZ,郑州银行,银行,28124433120.0,8.8848,-28.4313,110.4546,-9.4842,-5.3309,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
1306,002948.SZ,青岛银行,银行,27848321125.0322,7.6912,7.343,150.7187,-12.6963,-2.9985,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
1315,002958.SZ,青农商行,银行,43111111114.56,12.8574,14.1947,393.0034,2.2398,5.6701,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2124,600000.SH,浦发银行,银行,351344402352.09,12.4674,2.7508,4.2853,6.117,-7.0175,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2133,600015.SH,华夏银行,银行,123405536343.66,10.8277,5.2827,9.4961,-2.7879,-6.4838,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2134,600016.SH,民生银行,银行,268997358195.315,12.5968,-1.1626,9.2278,0.9464,-4.5313,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2151,600036.SH,招商银行,银行,863668484573.992,15.791,14.4129,6.4372,1.5625,-0.6967,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2828,600908.SH,无锡银行,银行,11847164088.07,10.8984,8.3428,42.8697,-1.6871,-9.6824,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2831,600919.SH,江苏银行,银行,84736263000.0,11.1776,10.374,17.1256,2.9453,-1.0899,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2832,600926.SH,杭州银行,银行,45556179836.16,9.9308,18.9373,40.9531,3.1359,-7.545,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2833,600928.SH,西安银行,银行,40888888894.0,12.5521,12.5707,305.8485,-21.7021,-8.4783,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2883,601009.SH,南京银行,银行,73540742701.08,15.2574,14.6192,23.623,9.6081,-4.1522,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2915,601128.SH,常熟银行,银行,20474282307.84,12.7527,19.8855,94.6638,8.8,-11.2745,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2923,601166.SH,兴业银行,银行,413821879759.92,13.7328,6.0795,13.2143,9.6313,-11.7972,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2925,601169.SH,北京银行,银行,134680809812.64,10.8915,6.6465,9.2868,2.7419,-8.9482,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2942,601229.SH,上海银行,银行,138459014330.0,11.7005,17.8071,15.4809,5.7596,-11.1287,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2947,601288.SH,农业银行,银行,1295813983578.43,13.0967,4.9179,2.8269,0.8043,-2.1277,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2953,601328.SH,交通银行,银行,444238957670.512,10.7525,4.9143,9.1729,0.3205,-4.7923,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2966,601398.SH,工商银行,银行,2004989279562.77,13.3562,3.9214,2.301,4.3088,-3.4423,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
2975,601577.SH,长沙银行,银行,36268469792.4,16.5019,14.8734,141.5488,-3.1963,-11.8868,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
3018,601818.SH,光大银行,银行,208101439267.658,10.7494,6.6749,8.5276,1.7073,-7.9137,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
3020,601838.SH,成都银行,银行,34135775106.3,16.5592,18.9302,37.3429,5.5866,-10.2646,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
3023,601860.SH,紫金银行,银行,26285182223.02,11.2705,10.2049,249.4529,-20.4873,0.1714,12.209038709677417,2.523923683695345,8.50793548387097,8.938406007432139,65.98286451612904,94.84021295003349,0.046464516129031984,7.812002789065401
